FileName,Fovea_X,Fovea_Y
T0060.jpg,1035.5647,1047.9077
T0061.jpg,1133.6628,1050.6578
T0062.jpg,1045.0862,1003.27374
T0063.jpg,1049.896,1031.6278
T0064.jpg,797.73645,716.8595
T0065.jpg,1293.6327,729.22406
T0066.jpg,1242.4865,1041.5642
T0067.jpg,795.8074,725.2956
T0068.jpg,1082.7134,1026.889
T0069.jpg,1175.2489,961.7865
T0070.jpg,1132.4028,1124.866
T0071.jpg,1174.6084,990.8134
T0072.jpg,1117.549,1019.9364
T0073.jpg,1279.1066,1029.2512
T0074.jpg,987.44824,695.4102
T0075.jpg,1168.0684,1116.1144
T0076.jpg,1059.002,1100.3213
T0077.jpg,1045.5477,1074.7233
T0078.jpg,1099.3661,1051.6082
T0079.jpg,1259.307,1035.3777
T0080.jpg,1323.0696,763.07916
T0081.jpg,1296.1954,770.33234
T0082.jpg,1050.1619,751.8437
T0083.jpg,1129.9536,1069.8307
T0084.jpg,1022.4625,1006.2335
T0085.jpg,1362.7416,1082.5328
T0086.jpg,1076.8346,1036.6033
T0087.jpg,758.85986,695.39655
T0088.jpg,1360.7183,1048.2887
T0089.jpg,1146.5828,1096.2426
T0090.jpg,1115.6624,1114.7013
T0091.jpg,1204.0386,1033.198
T0092.jpg,1301.4048,998.45197
T0093.jpg,1108.8126,1084.182
T0094.jpg,1099.8315,1018.9131
T0095.jpg,1085.187,1073.9297
T0096.jpg,1049.0758,1079.6222
T0097.jpg,1144.2452,1030.0391
T0098.jpg,1131.4001,1048.9447
T0099.jpg,1029.7915,1051.1063
T0100.jpg,1146.478,1019.84717
T0101.jpg,1313.7902,1034.687
T0102.jpg,1184.9525,962.07806
T0103.jpg,1110.4451,1091.4971
T0104.jpg,1030.0615,1080.7225
T0105.jpg,1137.3696,996.5894
T0106.jpg,1055.4758,743.4325
T0107.jpg,1254.4524,1080.122
T0108.jpg,1052.3759,1089.4259
T0109.jpg,1142.2769,1020.15216
T0110.jpg,1123.6752,1037.0057
T0111.jpg,1037.2289,1019.4591
T0112.jpg,1071.2311,1030.9867
T0113.jpg,1139.8364,963.4057
T0114.jpg,1186.5116,1052.0624
T0115.jpg,1203.2079,1047.5785
T0116.jpg,1287.3337,1028.3446
T0117.jpg,1095.9978,1078.9244
T0118.jpg,1138.5989,1050.54
T0119.jpg,1117.2747,1097.9141
T0120.jpg,1225.9679,1098.2438
T0121.jpg,1115.707,1112.7168
T0122.jpg,1139.0021,738.7693
T0123.jpg,1144.0403,1013.19476
T0124.jpg,1010.5009,726.3362
T0125.jpg,1098.9586,1075.5208
T0126.jpg,1181.1296,968.29596
T0127.jpg,1136.9525,750.8234
T0128.jpg,1107.9818,1105.973
T0129.jpg,1083.2295,1080.861
T0130.jpg,1166.5813,986.4206
T0131.jpg,1269.1603,730.34
T0132.jpg,1288.806,740.3969
T0133.jpg,1086.3519,1021.547
T0134.jpg,1267.007,1020.0964
T0135.jpg,1132.156,1020.68445
T0136.jpg,1252.687,1042.6156
T0137.jpg,1310.8877,761.19586
T0138.jpg,1170.2766,1029.6217
T0139.jpg,761.7786,686.6878
T0140.jpg,1280.5984,735.09576
T0141.jpg,1287.6547,751.1563
T0142.jpg,1137.6536,1032.536
T0143.jpg,1276.4763,1012.63965
T0144.jpg,1029.7668,1107.5282
T0145.jpg,1158.2037,1088.1853
T0146.jpg,1043.191,1047.0956
T0147.jpg,1068.6035,1044.134
T0148.jpg,1221.6218,1045.2338
T0149.jpg,1102.15,1093.804
T0150.jpg,1173.6896,1105.6444
T0151.jpg,1187.0046,985.3675
T0152.jpg,1154.2845,789.99677
T0153.jpg,1081.8429,714.8876
T0154.jpg,1179.7355,1022.7486
T0155.jpg,1269.0754,743.3026
T0156.jpg,1074.4897,1064.4458
T0157.jpg,1117.9265,1094.0717
T0158.jpg,1151.7296,1007.4575
T0159.jpg,1126.6558,1055.5317
T0160.jpg,1242.5586,1011.4851
T0161.jpg,1081.8575,1099.0905
T0162.jpg,1009.53564,1098.2537
T0163.jpg,1235.302,1044.211
T0164.jpg,1071.335,1086.3273
T0165.jpg,1073.5403,1086.5569
T0166.jpg,1342.4895,1018.6782
T0167.jpg,1191.9402,1043.15
T0168.jpg,1047.7769,1011.62225
T0169.jpg,990.69934,1084.9109
T0170.jpg,1267.7605,777.8913
T0171.jpg,1094.5654,1135.0269
T0172.jpg,1184.8282,1077.664
T0173.jpg,1170.7773,1009.5364
T0174.jpg,1204.7699,1061.0286
T0175.jpg,1354.6772,1028.4514
T0176.jpg,1233.1498,1019.1948
T0177.jpg,1231.6029,982.12964
T0178.jpg,1228.0032,1005.8919
T0179.jpg,1058.003,1112.8499
T0180.jpg,1099.9061,1007.22
T0181.jpg,1208.0117,986.2799
T0182.jpg,1311.1405,955.9218
T0183.jpg,1192.6962,1009.8536
T0184.jpg,1016.2359,1058.1367
T0185.jpg,1076.2062,1115.9313
T0186.jpg,1108.2911,1075.8472
T0187.jpg,1041.8458,1032.0004
T0188.jpg,1247.387,1034.5487
T0189.jpg,1077.4686,1090.4281
T0190.jpg,1256.2797,1020.2969
T0191.jpg,1816.7509,1046.2952
T0192.jpg,1410.4719,1146.0449
T0193.jpg,1086.0759,1073.9651
T0194.jpg,1159.7916,1011.19025
T0195.jpg,1116.6813,1094.5497
T0196.jpg,1198.2434,1035.7805
T0197.jpg,1111.8256,1020.75665
T0198.jpg,1241.31,998.6607
T0199.jpg,1101.8999,1111.7191
T0200.jpg,1068.131,1061.8613
T0201.jpg,738.37506,725.1541
T0202.jpg,1029.6462,1079.827
T0203.jpg,1143.0768,1047.4958
T0204.jpg,1104.9056,1029.4832
T0205.jpg,1314.49,749.80023
T0206.jpg,1075.8573,1063.1421
T0207.jpg,1204.8577,1005.5911
T0208.jpg,1284.6848,1028.2312
T0209.jpg,1184.4955,1014.2148
T0210.jpg,1177.8872,993.5209
T0211.jpg,1136.2001,1044.6305
T0212.jpg,1133.8431,1095.0697
T0213.jpg,1292.8901,1001.77515
T0214.jpg,1044.4102,1077.7538
T0215.jpg,1152.2795,1062.5435
T0216.jpg,1111.5892,1057.3789
T0217.jpg,1085.5555,1101.6746
T0218.jpg,1184.2534,1009.73486
T0219.jpg,1346.9109,750.37744
T0220.jpg,1092.844,1031.4508
T0221.jpg,1296.4088,1088.1012
T0222.jpg,1155.1766,1035.3922
T0223.jpg,1261.459,1027.22
T0224.jpg,1120.6931,1127.7645
T0225.jpg,1258.2391,1023.98065
T0226.jpg,1034.686,1064.9594
T0227.jpg,1158.5897,1016.2887
T0228.jpg,1093.5303,1021.55206
T0229.jpg,1154.0361,1013.6052
T0230.jpg,1090.4849,1063.2869
T0231.jpg,1235.9447,1044.6675
T0232.jpg,1266.658,769.21356
T0233.jpg,1263.0238,1101.6814
T0234.jpg,1236.8591,1015.39795
T0235.jpg,1107.5205,1006.2474
T0236.jpg,760.0644,702.62915
T0237.jpg,1163.6227,1001.23035
T0238.jpg,1227.1256,1047.8413
T0239.jpg,1261.0103,758.8534
T0240.jpg,1235.3549,1047.5925
T0241.jpg,1351.5717,985.9031
T0242.jpg,1239.9442,1026.7238
T0243.jpg,1051.8604,1090.9601
T0244.jpg,1179.2463,1044.046
T0245.jpg,1083.5175,1103.4185
T0246.jpg,1260.0948,1042.6659
T0247.jpg,1113.8628,1084.2076
T0248.jpg,1116.6984,1089.0411
T0249.jpg,1112.3845,1033.947
T0250.jpg,1208.093,961.8209
T0251.jpg,1161.9052,1022.60645
T0252.jpg,1089.665,1013.8253
T0253.jpg,1096.2167,1014.2045
T0254.jpg,1084.9203,1051.0194
T0255.jpg,1046.3894,1102.8002
T0256.jpg,1303.7083,756.139
T0257.jpg,1048.1757,1114.7853
T0258.jpg,1117.2944,1113.2094
T0259.jpg,1123.8368,1071.069
T0260.jpg,1208.747,1000.0214
T0261.jpg,1190.812,1020.75653
T0262.jpg,1265.7021,1113.2656
T0263.jpg,1244.1106,980.0341
T0264.jpg,1209.2797,779.58386
T0265.jpg,1029.4783,1086.2634
T0266.jpg,1226.3522,1000.84283
T0267.jpg,1028.595,1063.029
T0268.jpg,1200.901,1015.44293
T0269.jpg,1145.8625,1066.3545
T0270.jpg,1116.6919,984.9266
T0271.jpg,1286.7699,775.912
T0272.jpg,1289.5737,1001.30896
T0273.jpg,1191.0487,967.60956
T0274.jpg,1042.8125,1054.1709
T0275.jpg,1205.4462,988.2618
T0276.jpg,1170.9797,1040.5398
T0277.jpg,1116.0487,1095.9094
T0278.jpg,1192.2069,1016.04846
T0279.jpg,1181.4814,971.8623
T0280.jpg,1036.9907,1108.1947
T0281.jpg,1002.46765,1074.1832
T0282.jpg,1194.9614,1083.906
T0283.jpg,1036.3093,1089.6997
T0284.jpg,1069.723,1026.4999
T0285.jpg,1131.3054,1070.965
T0286.jpg,1112.3845,1033.947
T0287.jpg,1083.5912,1036.6337
T0288.jpg,1262.3812,992.3949
T0289.jpg,1094.2769,1024.6385
T0290.jpg,1191.3936,1087.6677
T0291.jpg,1114.759,1102.8473
T0292.jpg,1122.2378,1096.4558
T0293.jpg,1092.3615,1125.6017
T0294.jpg,1037.3804,1033.9332
T0295.jpg,1022.3093,1022.1968
T0296.jpg,1032.3414,1071.087
T0297.jpg,1326.3456,748.2614
T0298.jpg,1050.8424,1085.9183
T0299.jpg,1134.8302,1050.4082
T0300.jpg,1173.8972,1001.78937
T0301.jpg,1026.619,1082.1323
T0302.jpg,1059.0247,1077.7815
T0303.jpg,1299.2266,1031.9468
T0304.jpg,1092.3866,1132.0703
T0305.jpg,1053.3971,1008.34845
T0306.jpg,1222.9316,995.57153
T0307.jpg,1102.3673,1089.0487
T0308.jpg,1017.5217,1075.7844
T0309.jpg,1044.4628,1078.844
T0310.jpg,1038.0657,1022.35864
T0311.jpg,1200.9415,1014.8532
T0312.jpg,1218.1434,1071.658
T0313.jpg,1045.531,1045.9872
T0314.jpg,1197.342,996.72266
T0315.jpg,1250.7173,998.6356
T0316.jpg,1056.1339,1097.5906
T0317.jpg,1058.0541,1053.3861
T0318.jpg,1085.3915,1087.9309
T0319.jpg,1175.7982,1090.1166
T0320.jpg,1259.2025,997.8303
T0321.jpg,1180.135,975.5334
T0322.jpg,1091.4763,1077.2825
T0323.jpg,1083.8838,1086.7911
T0324.jpg,1096.8729,1051.493
T0325.jpg,1194.2036,1021.8765
T0326.jpg,1175.4872,1003.3963
T0327.jpg,1113.205,1007.8526
T0328.jpg,1099.7935,1130.1339
T0329.jpg,1251.4359,1001.41455
T0330.jpg,1099.0256,1058.6931
T0331.jpg,1039.5219,1035.9033
T0332.jpg,1256.4924,847.0951
T0333.jpg,1040.1362,1099.1825
T0334.jpg,1124.4078,1014.5404
T0335.jpg,1059.9915,1086.9441
T0336.jpg,1197.9802,1129.0083
T0337.jpg,1024.032,1019.8527
T0338.jpg,1196.5186,1000.394
T0339.jpg,1090.9371,1031.2974
T0340.jpg,1269.8777,1002.92816
T0341.jpg,1160.685,1039.8225
T0342.jpg,1248.3467,1034.8728
T0343.jpg,1060.4688,1080.9689
T0344.jpg,1181.9894,1022.7486
T0345.jpg,1324.4004,1012.1825
T0346.jpg,1177.3754,1026.6166
T0347.jpg,1144.1044,1010.64056
T0348.jpg,1083.6089,1090.5857
T0349.jpg,1082.4672,1006.49286
T0350.jpg,1389.7665,1002.4575
T0351.jpg,1222.1051,1002.66425
T0352.jpg,1259.8203,999.1481
T0353.jpg,1213.0684,979.99023
T0354.jpg,1200.2634,1009.76984
T0355.jpg,1101.001,1023.9971
T0356.jpg,1292.4429,1055.0726
T0357.jpg,1057.9408,1026.3833
T0358.jpg,1111.11,1079.4567
T0359.jpg,1155.2008,997.52606
T0360.jpg,1261.9354,983.27594
T0361.jpg,1092.9535,1060.7914
T0362.jpg,1118.843,1027.6718
T0363.jpg,1174.8157,1036.1167
T0364.jpg,1011.666,714.6027
T0365.jpg,1051.0437,1100.0938
T0366.jpg,1068.6692,1043.3267
T0367.jpg,1122.8046,996.4189
T0368.jpg,1153.7604,1045.2994
T0369.jpg,1078.6763,1005.2475
T0370.jpg,1148.2526,819.1753
T0371.jpg,797.51697,717.4512
T0372.jpg,1164.7053,1051.7128
T0373.jpg,1194.322,1074.068
T0374.jpg,1128.6058,1057.1455
T0375.jpg,1145.5685,1018.6042
T0376.jpg,1121.9395,1049.6589
T0377.jpg,1040.2678,1070.4521
T0378.jpg,1143.1184,1003.55493
T0379.jpg,1160.6263,1062.0901
T0380.jpg,1239.4601,1009.35675
T0381.jpg,1117.7706,1129.6786
T0382.jpg,1078.667,1021.77045
T0383.jpg,1174.1533,1038.0479
T0384.jpg,1031.4276,1058.0344
T0385.jpg,1104.5239,1054.212
T0386.jpg,1061.1515,1023.63824
T0387.jpg,1199.3633,1004.7691
T0388.jpg,1189.1915,1113.0035
T0389.jpg,1253.1239,1028.9426
T0390.jpg,1024.032,1019.8527
T0391.jpg,1117.7935,1072.6882
T0392.jpg,1261.652,797.8748
T0393.jpg,1229.3525,1007.8026
T0394.jpg,1190.8706,1046.8187
T0395.jpg,1201.1836,1027.7635
T0396.jpg,1195.4971,976.0985
T0397.jpg,1230.4993,1051.2034
T0398.jpg,1260.8418,1007.248
T0399.jpg,1084.7372,1091.2183
T0400.jpg,1082.0001,776.9329
