FileName,Fovea_X,Fovea_Y
T0086.jpg,1072.58875,1034.52725
T0087.jpg,757.8301799999999,693.49271
T0088.jpg,1357.0509,1044.09075
T0089.jpg,1143.01675,1100.2896500000002
T0090.jpg,1110.4074999999998,1117.25515
T0091.jpg,1197.40485,1030.2426
T0092.jpg,1299.7694000000001,992.5453500000001
T0093.jpg,1104.2136,1086.48835
T0094.jpg,1096.3568,1021.7011
T0095.jpg,1081.6084,1077.73335
T0096.jpg,1044.85905,1082.7024000000001
T0097.jpg,1138.7705,1024.5436
T0098.jpg,1129.1017000000002,1052.27955
T0099.jpg,1027.02465,1053.7611
T0100.jpg,1140.8473,1014.8011849999999
T0101.jpg,1308.93995,1030.11425
T0102.jpg,1181.7613500000002,959.32898
T0103.jpg,1107.0619499999998,1095.0951
T0104.jpg,1026.2627,1085.1129
T0105.jpg,1132.4454,994.75875
T0106.jpg,1048.68525,740.181275
T0107.jpg,1253.4503,1078.1927
T0108.jpg,1049.60855,1093.364
T0109.jpg,1137.64955,1018.4661550000001
T0110.jpg,1120.4875,1033.05715
T0111.jpg,1034.312,1021.99145
T0112.jpg,1066.2806500000002,1034.9647
T0113.jpg,1135.37945,966.6455000000001
T0114.jpg,1183.20995,1050.9933
T0115.jpg,1198.99205,1043.50265
T0116.jpg,1282.26285,1023.0191
T0117.jpg,1092.5486,1082.35605
T0118.jpg,1136.7350999999999,1054.0506
T0119.jpg,1113.44265,1100.80935
T0120.jpg,1223.0331,1100.08565
T0121.jpg,1111.7683,1115.52625
T0122.jpg,1136.9717999999998,737.410375
T0123.jpg,1140.50115,1012.65263
T0124.jpg,1007.2559,723.0095
T0125.jpg,1096.3888499999998,1080.20505
T0126.jpg,1178.7038499999999,965.88758
T0127.jpg,1133.1370000000002,748.7053000000001
T0128.jpg,1105.60675,1110.43705
T0129.jpg,1079.47235,1083.9682
T0130.jpg,1160.82145,983.657565
T0131.jpg,1263.69775,724.922
T0132.jpg,1285.80105,736.8263999999999
T0133.jpg,1082.37765,1021.68732
T0134.jpg,1261.73585,1017.81335
T0135.jpg,1129.534,1024.104025
T0136.jpg,1248.9514,1040.8719
T0137.jpg,1304.8713,756.72
T0138.jpg,1167.88295,1032.20365
T0139.jpg,759.54897,685.7641000000001
T0140.jpg,1277.321,732.80588
T0141.jpg,1284.76075,747.72125
T0142.jpg,1132.53505,1027.16725
T0143.jpg,1275.3426,1008.724525
T0144.jpg,1025.46525,1110.5106999999998
T0145.jpg,1153.8032,1085.0128
T0146.jpg,1041.69805,1046.67805
T0147.jpg,1064.8649,1047.99845
T0148.jpg,1216.16205,1044.64795
T0149.jpg,1099.2753,1099.3015999999998
T0150.jpg,1168.7836,1104.8885500000001
T0151.jpg,1180.5289,985.0372649999999
T0152.jpg,1148.6705499999998,784.3943849999999
T0153.jpg,1073.2803,711.91713
T0154.jpg,1175.4156,1020.099915
T0155.jpg,1267.42135,738.07098
T0156.jpg,1070.7391,1068.84965
T0157.jpg,1113.1253000000002,1097.51605
T0158.jpg,1148.3542499999999,1004.62465
T0159.jpg,1121.374,1051.8346999999999
T0160.jpg,1240.0624,1010.294825
T0161.jpg,1078.79925,1102.5590499999998
T0162.jpg,1005.75784,1100.9654
T0163.jpg,1234.2773,1047.9733999999999
T0164.jpg,1067.07535,1089.64805
T0165.jpg,1069.03795,1090.66515
T0166.jpg,1336.98595,1016.52185
T0167.jpg,1187.7247499999999,1041.2025
T0168.jpg,1045.2337499999999,1015.354325
T0169.jpg,988.056795,1088.1741000000002
T0170.jpg,1261.5194000000001,766.824525
T0171.jpg,1090.9173,1139.6232
T0172.jpg,1178.6021,1073.07145
T0173.jpg,1163.84005,1006.9689
T0174.jpg,1196.50095,1053.7009
T0175.jpg,1348.6285,1025.955925
T0176.jpg,1232.4287,1018.480975
T0177.jpg,1228.3670000000002,982.22462
T0178.jpg,1223.0306,1002.84677
T0179.jpg,1053.4899999999998,1116.4805999999999
T0180.jpg,1094.0198,1003.5115000000001
T0181.jpg,1203.9547499999999,983.820125
T0182.jpg,1305.9987,956.08248
T0183.jpg,1190.08565,1009.3907300000001
T0184.jpg,1013.516785,1061.4846499999999
T0185.jpg,1070.35805,1116.98415
T0186.jpg,1105.18575,1079.39435
T0187.jpg,1038.4619,1036.36515
T0188.jpg,1241.6439,1033.2143500000002
T0189.jpg,1073.1367,1093.0285
T0190.jpg,1252.88735,1017.89543
T0191.jpg,1808.9846,1041.8252499999999
T0192.jpg,1388.8827,1145.14295
T0193.jpg,1082.3153499999999,1077.3321
T0194.jpg,1155.45245,1007.9656749999999
T0195.jpg,1112.0747999999999,1096.8307
T0196.jpg,1195.3537000000001,1031.51165
T0197.jpg,1109.12405,1024.559275
T0198.jpg,1239.19895,994.53558
T0199.jpg,1098.0727499999998,1115.86895
T0200.jpg,1064.84905,1066.59785
T0201.jpg,731.95981,725.3965000000001
T0202.jpg,1026.84515,1083.8571
T0203.jpg,1140.7712000000001,1045.869
T0204.jpg,1101.6923000000002,1032.1295
T0205.jpg,1310.8523,744.573615
T0206.jpg,1070.335,1061.47605
T0207.jpg,1202.13035,1001.11263
T0208.jpg,1281.4814999999999,1025.82685
T0209.jpg,1179.49695,1013.915935
T0210.jpg,1171.2926,988.4585999999999
T0211.jpg,1132.19335,1041.8164000000002
T0212.jpg,1130.3164000000002,1099.04515
T0213.jpg,1286.1475500000001,997.513155
T0214.jpg,1040.8094,1080.30475
T0215.jpg,1149.5269,1067.4541
T0216.jpg,1108.9576,1061.3973999999998
T0217.jpg,1081.0047,1103.6395
T0218.jpg,1178.3447,1003.7146
T0219.jpg,1343.56885,747.56595
T0220.jpg,1088.1568,1033.76525
T0221.jpg,1292.9999,1084.5495
T0222.jpg,1149.7874000000002,1029.9003
T0223.jpg,1258.80615,1024.1827
T0224.jpg,1115.9812,1131.7564
T0225.jpg,1258.51025,1025.2668250000002
T0226.jpg,1032.00535,1068.8881999999999
T0227.jpg,1153.73175,1012.2642249999999
T0228.jpg,1090.3229000000001,1025.40663
T0229.jpg,1153.8319999999999,1018.9447
T0230.jpg,1088.3336,1065.51945
T0231.jpg,1232.9477000000002,1041.99925
T0232.jpg,1260.6035000000002,764.53223
T0233.jpg,1259.42345,1100.4678
T0234.jpg,1233.96435,1015.2638750000001
T0235.jpg,1102.3025499999999,1003.2806499999999
T0236.jpg,757.0161499999999,701.70691
T0237.jpg,1157.1628999999998,996.6290750000001
T0238.jpg,1221.75785,1043.06115
T0239.jpg,1254.12595,754.8362
T0240.jpg,1233.80905,1045.24915
T0241.jpg,1346.89815,984.18255
T0242.jpg,1235.82835,1021.6107
T0243.jpg,1047.4198000000001,1094.57095
T0244.jpg,1175.1675,1041.3587499999999
T0245.jpg,1078.9431,1107.72415
T0246.jpg,1254.61435,1038.1141
T0247.jpg,1111.1994,1089.45165
T0248.jpg,1114.7671500000001,1091.62005
T0249.jpg,1108.35815,1037.15475
T0250.jpg,1203.65805,959.9698700000001
T0251.jpg,1157.9205,1019.296625
T0252.jpg,1086.0396999999998,1016.40975
T0253.jpg,1093.35345,1015.44075
T0254.jpg,1082.4864,1055.76965
T0255.jpg,1040.85535,1105.7925500000001
T0256.jpg,1297.5848999999998,748.69715
T0257.jpg,1044.1122,1116.00355
T0258.jpg,1101.1381999999999,1112.8817
T0259.jpg,1120.19685,1074.2155
T0260.jpg,1205.3935999999999,997.98888
T0261.jpg,1189.1203999999998,1018.02475
T0262.jpg,1262.04815,1114.96115
T0263.jpg,1242.6266,979.15595
T0264.jpg,1204.2775000000001,776.06718
T0265.jpg,1025.922,1088.15245
T0266.jpg,1222.41205,998.432645
T0267.jpg,1024.3632499999999,1065.82555
T0268.jpg,1195.37885,1012.597165
T0269.jpg,1144.89945,1069.5636
T0270.jpg,1111.8514,981.995465
T0271.jpg,1279.8618999999999,769.5096
T0272.jpg,1284.0529,998.40723
T0273.jpg,1189.7339000000002,963.7730300000001
T0274.jpg,1039.64435,1058.79755
T0275.jpg,1194.5782,987.63163
T0276.jpg,1163.1568499999998,1036.9403
T0277.jpg,1112.7374,1100.8348999999998
T0278.jpg,1189.6676,1014.09408
T0279.jpg,1178.96985,969.0574300000001
T0280.jpg,1032.24365,1109.90485
T0281.jpg,998.9543450000001,1076.70895
T0282.jpg,1191.1107499999998,1081.7112
T0283.jpg,1033.6062,1092.9924999999998
T0284.jpg,1067.1025,1030.04965
T0285.jpg,1129.5313,1075.42915
T0286.jpg,1108.35815,1037.15475
T0287.jpg,1080.57915,1040.37265
T0288.jpg,1258.26935,989.11405
T0289.jpg,1092.12195,1024.26322
T0290.jpg,1188.39705,1091.1204
T0291.jpg,1110.0275000000001,1106.08075
T0292.jpg,1117.64655,1099.0429
T0293.jpg,1087.0513999999998,1126.7322
T0294.jpg,1034.3959,1038.2655
T0295.jpg,1021.14687,1021.85575
T0296.jpg,1029.44085,1074.753
T0297.jpg,1322.5668500000002,745.470485
T0298.jpg,1045.696,1089.93265
T0299.jpg,1130.9926,1049.03865
T0300.jpg,1168.2459,999.602905
T0301.jpg,1023.33795,1085.1367500000001
T0302.jpg,1055.2759999999998,1081.62285
T0303.jpg,1292.52065,1028.2919499999998
T0304.jpg,1085.8408,1133.2518
T0305.jpg,1050.38385,1011.06476
T0306.jpg,1217.40335,992.8652950000001
T0307.jpg,1099.3554,1092.22845
T0308.jpg,1014.3234,1077.7738
T0309.jpg,1040.2626500000001,1082.3690000000001
T0310.jpg,1034.99685,1024.23497
T0311.jpg,1199.82935,1012.15555
T0312.jpg,1211.7357,1067.4450000000002
T0313.jpg,1041.0376,1049.43145
T0314.jpg,1191.4002,994.20331
T0315.jpg,1245.42885,996.64715
T0316.jpg,1051.97375,1096.82305
T0317.jpg,1054.30985,1055.6190499999998
T0318.jpg,1081.3605,1093.0092
T0319.jpg,1171.9881,1088.57355
T0320.jpg,1257.56025,994.446765
T0321.jpg,1177.34935,972.54515
T0322.jpg,1087.5378500000002,1080.75965
T0323.jpg,1080.69865,1089.92455
T0324.jpg,1093.0481,1054.5684
T0325.jpg,1192.7635,1021.036425
T0326.jpg,1170.703,1001.14105
T0327.jpg,1110.6907999999999,1007.72585
T0328.jpg,1094.7248,1134.2246
T0329.jpg,1249.13135,995.977175
T0330.jpg,1096.6219999999998,1063.42265
T0331.jpg,1036.43485,1039.5398500000001
T0332.jpg,1253.556,838.46885
T0333.jpg,1035.9061000000002,1103.2017999999998
T0334.jpg,1123.92525,1016.84158
T0335.jpg,1055.2134,1091.9757
T0336.jpg,1191.1352,1124.9286
T0337.jpg,1020.7048,1022.9047499999999
T0338.jpg,1192.7703000000001,998.44035
T0339.jpg,1087.3687,1036.0618
T0340.jpg,1265.61995,1000.07438
T0341.jpg,1156.06425,1037.3025
T0342.jpg,1245.9546,1031.3512500000002
T0343.jpg,1056.66965,1085.2662500000001
T0344.jpg,1178.2856499999998,1019.62685
T0345.jpg,1317.9773,1007.5888
T0346.jpg,1173.4081,1022.927
T0347.jpg,1140.4569999999999,1007.9534799999999
T0348.jpg,1078.77795,1092.7156
T0349.jpg,1078.7681499999999,1004.1961799999999
T0350.jpg,1381.84925,997.6514999999999
T0351.jpg,1218.5844,1002.192275
T0352.jpg,1256.12475,997.335615
T0353.jpg,1208.9757,978.070585
T0354.jpg,1193.2581,1005.61429
T0355.jpg,1098.97135,1026.97975
T0356.jpg,1288.31245,1054.2005
T0357.jpg,1056.4138,1030.77515
T0358.jpg,1108.9913499999998,1082.7968999999998
T0359.jpg,1152.8127,995.58746
T0360.jpg,1256.45545,979.23447
T0361.jpg,1088.4414000000002,1064.8984
T0362.jpg,1118.6619,1032.0864000000001
T0363.jpg,1173.18115,1039.2798
T0364.jpg,1008.879785,712.91655
T0365.jpg,1046.20905,1102.64885
T0366.jpg,1065.036,1046.03775
T0367.jpg,1120.9119,991.42115
T0368.jpg,1148.8413,1040.5075000000002
T0369.jpg,1074.9206,1001.45315
T0370.jpg,1141.2652,812.404115
T0371.jpg,794.4640850000001,715.665265
T0372.jpg,1161.8919500000002,1049.1834
T0373.jpg,1188.0615,1068.25715
T0374.jpg,1123.50225,1055.702
T0375.jpg,1142.1452,1016.5395
T0376.jpg,1119.23655,1053.6059500000001
T0377.jpg,1035.7662,1071.5266000000001
T0378.jpg,1139.95765,1001.74054
T0379.jpg,1158.5412999999999,1061.60815
T0380.jpg,1234.9605000000001,1007.286475
T0381.jpg,1113.47685,1133.2619
T0382.jpg,1075.3119499999998,1025.1060750000001
T0383.jpg,1171.6770999999999,1039.4434999999999
T0384.jpg,1028.2397999999998,1064.3006
T0385.jpg,1101.4938,1058.1956500000001
T0386.jpg,1058.683,1025.59542
T0387.jpg,1196.5406,1003.521025
T0388.jpg,1184.5358,1110.57995
T0389.jpg,1250.7947,1031.4283
T0390.jpg,1020.7048,1022.9047499999999
T0391.jpg,1114.8049999999998,1075.2881499999999
T0392.jpg,1253.9686000000002,789.50097
T0393.jpg,1225.71115,1001.638025
T0394.jpg,1184.00385,1044.7296999999999
T0395.jpg,1195.80615,1021.1056000000001
T0396.jpg,1193.827,973.4617499999999
T0397.jpg,1226.2161999999998,1044.525
T0398.jpg,1256.0587999999998,1004.94178
T0399.jpg,1080.8896,1090.93125
T0400.jpg,1068.1086500000001,773.3174
